MS SubClass,Neighborhood,House Style,Overall Qual,Exterior 1st,Exterior 2nd,Mas Vnr Area,BsmtFin Type 1,Kitchen Qual,Fireplaces,Garage Cars,Garage Area,Misc Val,SalePrice,liveable_sf,bath_total,effective_age
50,IDOTRR,1.5Fin,6,VinylSd,VinylSd,0.0,Unf,TA,0.0,1.0,240.0,0,120000,1090.0,1.0,32.228
30,IDOTRR,1Story,4,AsbShng,AsbShng,0.0,Unf,TA,0.0,0.0,0.0,0,55000,796.0,1.0,70.824
30,IDOTRR,1Story,6,Wd Sdng,Wd Sdng,0.0,ALQ,TA,0.0,1.0,432.0,0,120500,1192.6,1.0,36.266000000000005
30,IDOTRR,1Story,5,VinylSd,VinylSd,0.0,ALQ,TA,1.0,1.0,924.0,0,120500,1147.6,1.0,59.870000000000005
50,IDOTRR,1.5Fin,5,Wd Sdng,Wd Sdng,0.0,Unf,TA,0.0,0.0,0.0,0,119000,1200.0,1.0,67.16000000000001
80,IDOTRR,SLvl,5,HdBoard,Plywood,0.0,Rec,TA,1.0,1.0,288.0,0,126000,1835.9,1.5,41.0
30,IDOTRR,1Story,5,Wd Sdng,Wd Sdng,0.0,Unf,TA,0.0,1.0,360.0,0,99500,912.0,1.0,42.77
50,IDOTRR,1.5Fin,5,WdShing,Wd Shng,162.0,ALQ,TA,0.0,1.0,356.0,0,165500,2186.0,2.0,50.0
20,IDOTRR,1Story,1,AsbShng,VinylSd,0.0,None,Fa,0.0,2.0,487.0,0,13100,733.0,1.0,56.0
70,IDOTRR,2Story,4,Wd Sdng,Wd Sdng,0.0,Unf,TA,0.0,1.0,185.0,0,89000,1361.0,1.0,83.19000000000001
70,IDOTRR,2Story,4,BrkFace,BrkFace,0.0,Unf,TA,0.0,1.0,250.0,0,40000,1317.0,1.0,71.74000000000001
50,IDOTRR,1.5Fin,4,Plywood,Plywood,0.0,Unf,TA,0.0,1.0,195.0,0,80900,1049.0,1.0,49.22
30,IDOTRR,1Story,3,MetalSd,MetalSd,0.0,Unf,TA,0.0,3.0,1248.0,560,81000,894.0,1.0,64.87
70,IDOTRR,2Story,4,MetalSd,MetalSd,0.0,Unf,Fa,0.0,1.0,216.0,0,65000,864.0,1.5,71.74000000000001
120,Crawfor,1Story,8,CemntBd,CmentBd,186.0,GLQ,Gd,1.0,2.0,482.0,0,392500,2688.0,3.5,0.0
120,Crawfor,1Story,8,CemntBd,CmentBd,186.0,GLQ,Ex,1.0,2.0,525.0,0,294464,2681.2,3.5,0.458
120,Crawfor,1Story,7,CemntBd,CmentBd,174.0,GLQ,Ex,1.0,2.0,482.0,0,250000,2677.8,3.5,3.458
120,Crawfor,1Story,8,CemntBd,CmentBd,174.0,GLQ,Gd,1.0,2.0,482.0,0,275000,2607.1,3.5,3.458
20,Mitchel,1Story,7,MetalSd,MetalSd,668.0,GLQ,Gd,0.0,3.0,786.0,0,300000,2522.0,3.5,11.458000000000002
20,Mitchel,1Story,8,CemntBd,CmentBd,148.0,GLQ,Gd,2.0,3.0,857.0,0,271000,2541.6,3.0,6.0
60,Mitchel,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,3.0,816.0,0,213000,1820.0,2.5,11.458000000000002
80,Mitchel,SLvl,6,Plywood,Plywood,0.0,ALQ,TA,1.0,1.0,358.0,0,171000,1483.4,2.0,31.0
20,Mitchel,1Story,6,Plywood,Plywood,0.0,ALQ,TA,2.0,2.0,473.0,0,171500,1923.0,2.5,31.0
90,Mitchel,2Story,5,Plywood,Plywood,0.0,None,TA,0.0,2.0,484.0,0,100000,1872.0,3.0,32.0
20,Mitchel,1Story,4,HdBoard,HdBoard,0.0,ALQ,TA,1.0,2.0,432.0,0,228500,2657.1,3.0,17.0
190,Timber,1.5Fin,5,Plywood,Plywood,0.0,ALQ,TA,2.0,2.0,529.0,700,228950,2763.2,3.5,43.0
120,Timber,1Story,7,VinylSd,VinylSd,340.0,GLQ,Gd,1.0,2.0,512.0,0,241500,2126.1,3.0,22.0
20,Timber,1Story,8,Stone,HdBoard,0.0,ALQ,Gd,1.0,2.0,665.0,0,287000,3993.5,3.0,32.0
20,Timber,1Story,8,VinylSd,VinylSd,258.0,GLQ,Gd,0.0,3.0,788.0,0,294000,2262.2,3.0,1.4580000000000002
20,Timber,1Story,8,VinylSd,VinylSd,338.0,GLQ,Gd,1.0,3.0,800.0,0,293077,2705.1,3.0,0.458
60,Timber,2Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,612.0,0,264966,2319.0,3.5,1.0
80,Timber,SLvl,5,VinylSd,VinylSd,0.0,Unf,TA,0.0,2.0,400.0,0,172500,1442.0,2.5,1.4580000000000002
80,Timber,SLvl,5,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,400.0,0,167500,1394.0,2.5,1.4580000000000002
60,Timber,2Story,7,VinylSd,VinylSd,60.0,Unf,Gd,0.0,3.0,666.0,0,218689,1612.0,2.5,0.0
20,Timber,1Story,6,Wd Sdng,Wd Sdng,128.0,Unf,TA,1.0,2.0,438.0,0,150000,1495.0,2.0,19.0
20,Timber,1Story,6,VinylSd,Plywood,132.0,ALQ,TA,1.0,2.0,616.0,0,184000,2775.2,3.0,22.0
20,Timber,1Story,6,Plywood,HdBoard,228.0,GLQ,Gd,1.0,2.0,578.0,0,180000,1942.0,2.0,22.0
80,Timber,SLvl,6,HdBoard,HdBoard,219.0,GLQ,Gd,1.0,2.0,600.0,0,175000,2057.1,3.0,19.458
20,Timber,1Story,8,VinylSd,VinylSd,206.0,GLQ,Gd,1.0,2.0,467.0,0,232500,2160.3,3.0,5.0
20,Timber,1Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,435.0,0,195000,2531.1,3.0,8.458
60,Timber,2Story,8,VinylSd,VinylSd,226.0,GLQ,Gd,2.0,3.0,749.0,0,305000,2871.7,3.5,5.0
20,Timber,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,520.0,0,298751,2435.7,3.0,1.0
20,Timber,1Story,8,VinylSd,VinylSd,674.0,GLQ,Gd,1.0,3.0,892.0,0,370000,3063.7,3.5,2.458
90,Mitchel,SFoyer,7,VinylSd,VinylSd,200.0,GLQ,TA,0.0,4.0,784.0,0,209200,2260.3,3.5,10.458
90,Mitchel,SFoyer,7,VinylSd,VinylSd,200.0,GLQ,TA,0.0,4.0,784.0,0,206300,2260.3,3.5,10.458
20,Mitchel,1Story,5,VinylSd,VinylSd,0.0,Unf,TA,0.0,0.0,0.0,0,146000,1092.0,1.0,0.458
120,Mitchel,1Story,6,VinylSd,VinylSd,197.0,GLQ,TA,0.0,2.0,392.0,0,160500,1793.8,3.0,11.0
85,Mitchel,SFoyer,4,HdBoard,HdBoard,98.0,ALQ,TA,0.0,3.0,850.0,0,173000,1978.4,2.0,44.0
120,MeadowV,1Story,5,CemntBd,CmentBd,0.0,GLQ,TA,0.0,2.0,499.0,0,124000,1578.3,1.0,33.0
160,MeadowV,2Story,5,CemntBd,CmentBd,0.0,Unf,TA,1.0,1.0,336.0,0,115000,1304.0,1.5,32.0
160,MeadowV,2Story,5,CemntBd,CmentBd,0.0,ALQ,TA,1.0,1.0,336.0,0,129500,1697.6,2.0,32.0
180,MeadowV,SFoyer,4,CemntBd,CmentBd,0.0,GLQ,TA,0.0,1.0,297.0,0,105000,1338.7,2.0,17.114
180,MeadowV,SLvl,4,CemntBd,CmentBd,0.0,GLQ,TA,1.0,1.0,297.0,0,94900,1293.9,2.0,35.0
20,Mitchel,1Story,5,Plywood,Plywood,0.0,ALQ,Gd,0.0,1.0,257.0,500,152500,1709.5,2.0,40.0
160,MeadowV,2Story,6,CemntBd,CmentBd,0.0,GLQ,TA,0.0,0.0,0.0,0,98000,1342.6,2.5,17.946
180,MeadowV,SFoyer,4,CemntBd,CmentBd,0.0,ALQ,TA,0.0,0.0,0.0,0,81000,976.5,2.0,36.0
20,Mitchel,1Story,5,HdBoard,HdBoard,0.0,Unf,TA,0.0,2.0,520.0,0,113000,988.0,1.0,54.0
20,Mitchel,1Story,5,VinylSd,VinylSd,0.0,GLQ,TA,0.0,1.0,264.0,0,128500,1189.8,1.5,25.0
20,Mitchel,1Story,5,HdBoard,Plywood,0.0,ALQ,TA,0.0,1.0,264.0,0,119500,1383.6,2.0,23.458000000000002
20,Mitchel,1Story,5,VinylSd,VinylSd,0.0,ALQ,Gd,1.0,1.0,264.0,0,130500,1264.7,1.5,11.908000000000001
20,Mitchel,1Story,5,HdBoard,HdBoard,0.0,GLQ,TA,0.0,2.0,816.0,0,138000,1387.1999999999998,2.0,14.618000000000002
20,Mitchel,1Story,5,HdBoard,Plywood,0.0,GLQ,Gd,0.0,1.0,264.0,0,134500,1291.6,1.0,13.534
50,Mitchel,1.5Fin,6,VinylSd,VinylSd,0.0,ALQ,TA,0.0,1.0,423.0,1300,160000,2212.0,3.0,43.61
20,Mitchel,1Story,5,HdBoard,Plywood,0.0,ALQ,TA,0.0,2.0,484.0,0,137500,1341.9,1.0,24.0
60,Mitchel,2Story,5,HdBoard,HdBoard,232.0,ALQ,TA,1.0,2.0,530.0,400,172000,2496.5,3.0,39.0
70,IDOTRR,2.5Unf,5,Wd Sdng,Wd Sdng,0.0,Unf,TA,0.0,1.0,288.0,0,103000,1836.0,2.0,80.9
20,NAmes,1Story,6,MetalSd,MetalSd,302.0,BLQ,TA,1.0,2.0,525.0,0,167300,2173.6,2.0,36.0
20,NAmes,1Story,7,Plywood,Plywood,0.0,GLQ,TA,1.0,2.0,526.0,0,167000,1821.6,2.0,37.0
20,NAmes,1Story,7,Plywood,Plywood,1115.0,ALQ,TA,2.0,2.0,516.0,0,244000,3539.0,3.0,34.0
20,NAmes,1Story,8,Wd Sdng,Wd Sdng,0.0,ALQ,Gd,1.0,2.0,621.0,0,268000,3038.8,3.0,37.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,433.0,0,225000,1733.0,2.5,4.0
60,Gilbert,2Story,6,MetalSd,MetalSd,0.0,Unf,TA,1.0,2.0,373.0,0,168000,1572.0,2.5,11.458000000000002
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,GLQ,TA,0.0,2.0,388.0,0,177000,1597.4,2.5,10.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,460.0,0,169000,1600.0,2.5,10.0
80,Gilbert,SLvl,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,390.0,0,161500,1384.0,2.5,10.0
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,Ex,0.0,2.0,499.0,0,251000,2489.2,3.0,7.0
80,Gilbert,SLvl,6,HdBoard,HdBoard,32.0,LwQ,TA,1.0,2.0,398.0,0,160000,1824.2,2.5,13.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,ALQ,TA,1.0,2.0,451.0,0,180000,2323.7,3.5,7.458
60,Gilbert,2Story,7,HdBoard,HdBoard,0.0,Rec,Gd,0.0,2.0,420.0,0,178750,1842.8,2.5,11.0
20,Gilbert,1Story,7,HdBoard,HdBoard,38.0,Unf,TA,1.0,2.0,402.0,0,176000,1253.0,2.0,11.458000000000002
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,482.0,0,204000,2299.0,3.5,5.832000000000001
20,Gilbert,1Story,7,HdBoard,HdBoard,52.0,Unf,Gd,0.0,2.0,420.0,0,160000,1187.0,2.0,14.458000000000002
80,Gilbert,SLvl,7,HdBoard,HdBoard,76.0,Unf,Gd,1.0,2.0,402.0,0,160000,1472.0,2.5,15.458000000000002
80,Gilbert,SLvl,7,HdBoard,HdBoard,170.0,Unf,Gd,1.0,2.0,392.0,0,163900,1482.0,2.5,15.0
60,Gilbert,2Story,6,HdBoard,HdBoard,0.0,Unf,TA,1.0,2.0,392.0,0,168000,1642.0,2.5,13.458
20,Gilbert,1Story,6,HdBoard,HdBoard,138.0,BLQ,TA,1.0,2.0,480.0,0,154204,1513.0,2.0,43.0
120,StoneBr,1Story,8,HdBoard,HdBoard,0.0,Unf,Gd,0.0,2.0,461.0,0,170000,1088.0,1.5,21.0
160,StoneBr,2Story,7,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,577.0,0,207500,2797.0,3.0,23.0
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,TA,0.0,2.0,480.0,0,182000,1352.6,3.0,19.0
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,Gd,1.0,2.0,484.0,0,212000,1969.1999999999998,2.0,17.0
20,StoneBr,1Story,9,VinylSd,VinylSd,200.0,GLQ,Gd,1.0,3.0,676.0,0,377426,2796.3,3.0,1.4580000000000002
60,StoneBr,2Story,8,VinylSd,VinylSd,146.0,GLQ,Ex,1.0,3.0,729.0,0,349265,3231.2,3.5,2.0
20,StoneBr,1Story,9,VinylSd,VinylSd,710.0,GLQ,Gd,2.0,3.0,1110.0,0,591587,3108.7,3.5,0.458
190,Gilbert,1Story,5,HdBoard,HdBoard,0.0,ALQ,TA,0.0,3.0,828.0,0,155000,2156.9,2.5,26.618000000000002
120,StoneBr,1Story,9,MetalSd,MetalSd,165.0,GLQ,Ex,1.0,2.0,556.0,0,319900,2169.9,3.0,1.0
20,StoneBr,1Story,8,MetalSd,MetalSd,0.0,GLQ,Gd,1.0,2.0,567.0,0,392000,2080.5,3.0,0.0
20,StoneBr,1Story,8,VinylSd,VinylSd,945.0,GLQ,Gd,1.0,2.0,724.0,0,441929,3324.6,2.5,1.0
20,StoneBr,1Story,10,CemntBd,CmentBd,250.0,GLQ,Ex,1.0,3.0,724.0,0,455000,2848.4,3.0,0.458
20,NWAmes,1Story,6,MetalSd,MetalSd,310.0,BLQ,Gd,1.0,2.0,467.0,0,182900,1914.6,2.0,26.0
20,NWAmes,1Story,6,HdBoard,HdBoard,0.0,GLQ,TA,0.0,2.0,480.0,0,174000,1463.2,3.0,23.0
80,NWAmes,SLvl,6,VinylSd,VinylSd,74.0,Unf,TA,1.0,2.0,477.0,0,178000,1868.0,3.5,12.702000000000002
60,NWAmes,2Story,7,MetalSd,MetalSd,306.0,ALQ,Gd,1.0,2.0,484.0,0,176000,1703.7,2.5,14.076
20,NWAmes,1Story,7,Plywood,Plywood,67.0,GLQ,Gd,1.0,2.0,663.0,0,213000,2593.6,3.0,25.206000000000003
60,NWAmes,2Story,7,HdBoard,Plywood,549.0,ALQ,Gd,1.0,2.0,481.0,0,192000,2460.6,3.5,28.0
60,NWAmes,2Story,7,WdShing,Plywood,0.0,Unf,TA,1.0,2.0,534.0,0,190000,1969.0,2.5,30.0
60,NWAmes,2Story,6,Plywood,Plywood,298.0,LwQ,Gd,1.0,2.0,551.0,0,195000,2139.2,2.5,31.0
80,NWAmes,SLvl,6,HdBoard,HdBoard,233.0,ALQ,TA,1.0,2.0,564.0,500,148000,1455.5,2.5,29.0
20,NWAmes,1Story,6,Plywood,Plywood,98.0,ALQ,Gd,0.0,2.0,495.0,0,151500,1723.6999999999998,2.0,23.0
60,NWAmes,SLvl,7,HdBoard,HdBoard,96.0,GLQ,TA,1.0,2.0,550.0,0,197000,2022.5,2.5,28.0
20,NWAmes,1Story,6,MetalSd,MetalSd,253.0,GLQ,TA,1.0,2.0,478.0,0,192350,1985.1,3.0,17.16
60,NWAmes,2Story,5,WdShing,HdBoard,263.0,Rec,TA,0.0,2.0,462.0,0,152000,2166.0,2.5,38.0
20,NWAmes,1Story,6,HdBoard,HdBoard,176.0,ALQ,TA,1.0,2.0,944.0,0,170000,1649.1,2.5,36.0
20,NWAmes,1Story,5,Plywood,Plywood,0.0,ALQ,TA,1.0,2.0,487.0,0,175000,2182.6,2.0,36.0
60,NWAmes,2Story,6,HdBoard,AsphShn,365.0,ALQ,TA,1.0,2.0,539.0,0,175000,2134.3,2.5,39.0
60,NWAmes,2Story,7,Plywood,Plywood,233.0,Unf,TA,1.0,2.0,550.0,0,197900,1935.0,2.5,31.0
80,NWAmes,SLvl,7,Plywood,Plywood,130.0,GLQ,Gd,1.0,2.0,585.0,0,174000,2183.6,2.5,31.0
60,NWAmes,2Story,6,HdBoard,HdBoard,0.0,ALQ,TA,1.0,2.0,488.0,0,178900,2635.8,3.5,33.0
80,NAmes,SLvl,5,MetalSd,AsphShn,82.0,ALQ,TA,0.0,1.0,288.0,0,139000,1353.3,1.5,17.572
20,NAmes,1Story,6,Plywood,Plywood,0.0,ALQ,TA,0.0,2.0,576.0,0,143250,1202.9,2.5,36.0
60,NAmes,2Story,7,HdBoard,HdBoard,138.0,ALQ,Gd,0.0,2.0,484.0,0,184000,1917.2,2.5,17.656000000000002
20,NAmes,1Story,5,MetalSd,MetalSd,0.0,ALQ,TA,0.0,2.0,576.0,0,155000,1818.2,2.0,26.160000000000004
20,NAmes,1Story,5,HdBoard,HdBoard,32.0,ALQ,Ex,0.0,1.0,368.0,0,133000,1404.0,1.0,19.656000000000002
20,NAmes,1Story,5,HdBoard,MetalSd,0.0,BLQ,TA,0.0,1.0,280.0,0,119500,1439.3,1.0,36.0
20,NAmes,1Story,4,MetalSd,MetalSd,0.0,Unf,TA,0.0,4.0,480.0,0,123000,872.0,1.0,36.0
20,NAmes,1Story,4,HdBoard,HdBoard,0.0,ALQ,TA,0.0,1.0,684.0,0,110000,1083.4,1.0,36.0
20,NAmes,1Story,4,MetalSd,MetalSd,0.0,ALQ,TA,0.0,1.0,270.0,0,128000,1133.8,1.0,46.0
20,NAmes,1Story,4,HdBoard,HdBoard,0.0,ALQ,TA,0.0,2.0,528.0,0,120500,1295.2,1.0,36.0
120,NAmes,SFoyer,7,MetalSd,MetalSd,182.0,GLQ,TA,0.0,1.0,367.0,0,133000,1273.1,2.0,9.0
120,NAmes,1Story,6,MetalSd,MetalSd,0.0,Unf,Gd,1.0,2.0,511.0,0,155000,1337.0,2.0,6.0
120,NAmes,1Story,6,MetalSd,MetalSd,0.0,GLQ,Gd,1.0,2.0,522.0,0,177000,1988.0,3.0,9.458
160,BrDale,2Story,6,HdBoard,HdBoard,567.0,ALQ,TA,0.0,1.0,264.0,0,113500,1310.4,1.5,34.0
160,BrDale,2Story,6,HdBoard,HdBoard,285.0,BLQ,TA,0.0,1.0,264.0,0,113000,1467.2,1.5,34.0
160,BrDale,2Story,6,HdBoard,HdBoard,265.0,Unf,Ex,0.0,1.0,264.0,0,113700,1218.0,1.5,34.0
160,BrDale,2Story,5,HdBoard,HdBoard,304.0,Unf,TA,0.0,2.0,440.0,0,106000,1302.0,2.5,37.0
160,BrDale,2Story,5,HdBoard,HdBoard,376.0,ALQ,TA,0.0,2.0,440.0,0,122500,1694.7,2.5,36.0
120,NPkVill,1Story,6,Plywood,Plywood,0.0,ALQ,TA,1.0,2.0,440.0,0,128000,1042.0,2.0,31.0
160,NPkVill,2Story,6,Plywood,Brk Cmn,0.0,ALQ,Gd,1.0,2.0,440.0,0,155000,1937.2,3.5,31.0
120,NPkVill,1Story,7,Plywood,Brk Cmn,0.0,GLQ,TA,0.0,1.0,319.0,0,142500,1501.6,2.0,29.0
20,NAmes,1Story,5,HdBoard,HdBoard,52.0,BLQ,TA,0.0,1.0,360.0,0,129250,1495.5,2.0,41.0
20,NridgHt,1Story,9,VinylSd,VinylSd,378.0,GLQ,Ex,1.0,3.0,730.0,0,356000,2621.7,3.0,0.458
20,NridgHt,1Story,9,CemntBd,CmentBd,452.0,GLQ,Gd,1.0,3.0,774.0,0,314813,1861.6,2.0,0.0
20,NridgHt,1Story,8,VinylSd,VinylSd,254.0,Unf,Gd,0.0,3.0,818.0,0,318000,1694.0,2.0,0.0
20,NridgHt,1Story,8,CemntBd,CmentBd,302.0,Unf,Gd,1.0,3.0,856.0,0,322400,1694.0,2.0,0.458
20,NridgHt,1Story,8,VinylSd,VinylSd,328.0,GLQ,Ex,1.0,3.0,928.0,0,318000,2436.8,3.0,0.0
20,NridgHt,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,3.0,938.0,0,345474,3184.6,3.5,0.0
20,NridgHt,1Story,9,CemntBd,CmentBd,315.0,Unf,Ex,1.0,3.0,732.0,0,415298,2121.0,2.5,0.458
60,NridgHt,2Story,9,CemntBd,CmentBd,456.0,GLQ,Ex,1.0,3.0,1040.0,0,492000,3568.8,3.5,0.0
60,NridgHt,2Story,8,VinylSd,VinylSd,190.0,Unf,Ex,1.0,3.0,670.0,0,338931,2550.0,2.5,0.458
20,NridgHt,1Story,10,VinylSd,VinylSd,400.0,GLQ,Ex,2.0,3.0,878.0,0,450000,3047.0,3.5,1.4580000000000002
60,NridgHt,2Story,7,VinylSd,VinylSd,350.0,Unf,Gd,1.0,3.0,947.0,0,280000,2172.0,2.5,1.0
20,NridgHt,1Story,9,VinylSd,VinylSd,456.0,GLQ,Ex,2.0,3.0,932.0,0,479069,3820.3999999999996,3.0,0.0
20,NridgHt,1Story,8,VinylSd,VinylSd,375.0,Unf,Gd,1.0,3.0,895.0,0,395000,1973.0,2.0,1.0
60,NridgHt,2Story,9,VinylSd,VinylSd,772.0,Unf,Ex,1.0,3.0,694.0,0,380000,2643.0,2.5,1.0
20,NridgHt,1Story,8,VinylSd,VinylSd,248.0,Unf,Gd,1.0,3.0,866.0,0,250000,1634.0,2.0,1.0
20,NridgHt,1Story,8,VinylSd,VinylSd,304.0,GLQ,Gd,1.0,3.0,908.0,0,440000,2921.0,3.0,0.458
60,NridgHt,2Story,9,MetalSd,MetalSd,365.0,Unf,Ex,1.0,3.0,814.0,0,418000,2758.0,2.5,1.4580000000000002
20,NridgHt,1Story,10,CemntBd,CmentBd,970.0,GLQ,Ex,1.0,3.0,1174.0,0,500067,3468.8,3.5,0.0
60,NridgHt,2Story,8,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,728.0,0,260116,2152.0,2.5,0.0
60,NridgHt,2Story,8,VinylSd,VinylSd,344.0,Unf,Gd,1.0,3.0,852.0,0,317000,2473.0,2.5,2.458
60,NridgHt,2Story,8,VinylSd,VinylSd,120.0,GLQ,Ex,2.0,3.0,786.0,0,319500,2644.6,3.5,0.0
60,NridgHt,2Story,8,VinylSd,VinylSd,300.0,GLQ,Ex,1.0,3.0,789.0,0,325624,3062.6,2.5,0.0
20,NridgHt,1Story,9,MetalSd,MetalSd,510.0,Unf,Ex,1.0,3.0,843.0,0,372000,1802.0,2.5,1.0
60,NridgHt,2Story,8,VinylSd,VinylSd,502.0,Unf,Ex,1.0,3.0,916.0,0,342000,2956.0,2.5,3.0
60,NridgHt,2Story,8,VinylSd,VinylSd,388.0,GLQ,Gd,1.0,3.0,872.0,0,354000,3147.0,3.5,3.0
60,NridgHt,2Story,8,VinylSd,VinylSd,280.0,GLQ,Gd,1.0,3.0,818.0,0,350000,3041.6,3.5,4.0
60,NridgHt,2Story,8,VinylSd,VinylSd,340.0,Unf,Ex,1.0,3.0,656.0,0,285000,2374.0,2.5,3.458
60,NridgHt,2Story,8,VinylSd,VinylSd,246.0,GLQ,Ex,1.0,3.0,774.0,0,281500,2286.3,3.5,0.0
20,NridgHt,1Story,7,VinylSd,VinylSd,210.0,GLQ,Gd,0.0,3.0,878.0,0,245700,2438.6,3.0,1.4580000000000002
20,NridgHt,1Story,8,VinylSd,VinylSd,210.0,GLQ,Gd,0.0,2.0,554.0,0,232698,1804.3,3.0,2.0
60,NridgHt,2Story,8,VinylSd,VinylSd,0.0,Unf,Gd,0.0,3.0,876.0,0,250000,1828.0,2.5,0.458
120,NridgHt,1Story,6,VinylSd,VinylSd,256.0,ALQ,Gd,1.0,2.0,460.0,0,194700,1376.0,2.0,1.4580000000000002
120,NridgHt,1Story,6,VinylSd,VinylSd,182.0,ALQ,Gd,1.0,2.0,631.0,0,204000,1908.1999999999998,2.5,1.4580000000000002
120,NridgHt,1Story,6,VinylSd,VinylSd,182.0,ALQ,Gd,1.0,2.0,631.0,0,200000,2023.0,2.5,1.4580000000000002
120,NridgHt,1Story,6,VinylSd,VinylSd,256.0,ALQ,Gd,1.0,2.0,460.0,0,207000,1895.4,3.0,1.4580000000000002
120,NridgHt,1Story,8,VinylSd,VinylSd,108.0,GLQ,Gd,1.0,2.0,627.0,0,209500,1570.8,2.0,1.0
120,NridgHt,1Story,8,VinylSd,VinylSd,108.0,GLQ,Gd,1.0,2.0,627.0,0,209500,1570.8,2.0,1.0
120,NridgHt,1Story,8,VinylSd,VinylSd,178.0,GLQ,Gd,1.0,2.0,484.0,0,202500,1386.8,2.0,1.0
120,NridgHt,1Story,9,MetalSd,MetalSd,394.0,GLQ,Ex,1.0,2.0,564.0,0,280000,2170.6,3.0,2.0
120,NridgHt,1Story,9,MetalSd,MetalSd,246.0,GLQ,Ex,1.0,2.0,556.0,0,277500,2368.1,3.0,2.0
120,NridgHt,1Story,9,MetalSd,MetalSd,362.0,Unf,Ex,1.0,2.0,617.0,0,318061,1869.0,2.0,0.0
120,NridgHt,1Story,8,MetalSd,MetalSd,176.0,GLQ,Gd,1.0,2.0,550.0,0,221370,1340.8,2.0,1.0
120,NridgHt,1Story,7,VinylSd,Wd Shng,235.0,GLQ,Gd,1.0,2.0,478.0,0,200000,2105.0,3.0,4.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,572.0,0,181755,1496.0,3.0,0.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,400.0,0,176000,1536.0,2.5,1.4580000000000002
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,393.0,0,178900,1484.0,2.5,0.916
60,Gilbert,2Story,7,VinylSd,VinylSd,44.0,Unf,Gd,0.0,2.0,454.0,0,168165,1458.0,2.0,0.458
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,440.0,0,171925,1495.0,2.5,1.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,1.0,3.0,350.0,0,198444,1746.0,3.5,0.458
20,Gilbert,1Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,388.0,2000,203000,1968.6,3.0,2.0
60,Gilbert,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,400.0,0,179540,1456.0,2.5,0.0
20,Gilbert,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,436.0,0,176485,1302.0,2.0,0.0
20,Gilbert,1Story,7,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,396.0,0,181134,1356.8,2.0,0.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,432.0,0,156932,1412.0,2.5,0.458
60,Gilbert,2Story,6,VinylSd,VinylSd,22.0,Unf,Gd,0.0,2.0,440.0,0,166000,1504.0,2.5,0.0
60,Gilbert,2Story,7,VinylSd,VinylSd,16.0,Unf,Gd,0.0,2.0,400.0,0,177594,1456.0,2.5,0.0
20,Gilbert,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,462.0,0,173500,1258.0,2.0,0.0
120,Blmngtn,1Story,7,WdShing,Wd Shng,72.0,Unf,Gd,1.0,3.0,648.0,0,172500,1258.0,2.0,0.458
120,Blmngtn,1Story,7,VinylSd,VinylSd,72.0,Unf,Gd,1.0,3.0,648.0,0,194201,1402.0,2.0,0.458
120,Blmngtn,1Story,8,VinylSd,VinylSd,72.0,GLQ,Gd,1.0,3.0,630.0,0,226500,2347.8,3.0,4.0
20,Blmngtn,1Story,7,VinylSd,VinylSd,16.0,Unf,Gd,1.0,2.0,388.0,0,185485,1266.0,2.0,0.0
20,Gilbert,1Story,7,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,3.0,630.0,0,259000,2440.0,3.0,3.0
